,GOV,Level of government,TAX,Tax revenue,VAR,Indicator,COU,Country,YEA,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
731,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,1968,1968,USD,US Dollar,9,Billions,,,45.168,,
732,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,1969,1969,USD,US Dollar,9,Billions,,,50.343,,
733,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,1970,1970,USD,US Dollar,9,Billions,,,55.213,,
734,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,1971,1971,USD,US Dollar,9,Billions,,,59.84,,
735,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,1972,1972,USD,US Dollar,9,Billions,,,64.259,,
736,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,1973,1973,USD,US Dollar,9,Billions,,,70.164,,
737,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,1974,1974,USD,US Dollar,9,Billions,,,76.058,,
738,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,1975,1975,USD,US Dollar,9,Billions,,,81.194,,
739,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,1976,1976,USD,US Dollar,9,Billions,,,89.335,,
740,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,1977,1977,USD,US Dollar,9,Billions,,,95.82,,
741,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,1978,1978,USD,US Dollar,9,Billions,,,106.258,,
742,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,1979,1979,USD,US Dollar,9,Billions,,,115.48700000000001,,
743,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,1980,1980,USD,US Dollar,9,Billions,,,128.844,,
744,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,1981,1981,USD,US Dollar,9,Billions,,,155.34799999999998,,
745,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,1982,1982,USD,US Dollar,9,Billions,,,161.14,,
746,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,1983,1983,USD,US Dollar,9,Billions,,,167.12900000000002,,
747,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,1984,1984,USD,US Dollar,9,Billions,,,187.801,,
748,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,1985,1985,USD,US Dollar,9,Billions,,,201.305,,
749,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,1986,1986,USD,US Dollar,9,Billions,,,209.127,,
750,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,1987,1987,USD,US Dollar,9,Billions,,,219.575,,
751,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,1988,1988,USD,US Dollar,9,Billions,,,237.68,,
752,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,1989,1989,USD,US Dollar,9,Billions,,,247.05900000000003,,
753,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,1990,1990,USD,US Dollar,9,Billions,,,273.45,,
754,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,1991,1991,USD,US Dollar,9,Billions,,,291.388,,
755,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,1992,1992,USD,US Dollar,9,Billions,,,309.974,,
756,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,1993,1993,USD,US Dollar,9,Billions,,,327.086,,
757,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,1994,1994,USD,US Dollar,9,Billions,,,357.5672,,
758,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,1995,1995,USD,US Dollar,9,Billions,,,367.53,,
759,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,1996,1996,USD,US Dollar,9,Billions,,,380.2128,,
760,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,1997,1997,USD,US Dollar,9,Billions,,,400.7978,,
761,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,1998,1998,USD,US Dollar,9,Billions,,,421.83099999999996,,
762,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,1999,1999,USD,US Dollar,9,Billions,,,444.6062,,
763,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,2000,2000,USD,US Dollar,9,Billions,,,468.3932,,
764,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,2001,2001,USD,US Dollar,9,Billions,,,474.2892,,
765,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,2002,2002,USD,US Dollar,9,Billions,,,488.68300000000005,,
766,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,2003,2003,USD,US Dollar,9,Billions,,,517.3743,,
767,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,2004,2004,USD,US Dollar,9,Billions,,,555.5385,,
768,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,2005,2005,USD,US Dollar,9,Billions,,,601.4864,,
769,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,2006,2006,USD,US Dollar,9,Billions,,,636.043,,
770,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,2007,2007,USD,US Dollar,9,Billions,,,650.2092299999999,,
771,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,2008,2008,USD,US Dollar,9,Billions,,,646.99288,,
772,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,2009,2009,USD,US Dollar,9,Billions,,,611.2230599999999,,
773,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,2010,2010,USD,US Dollar,9,Billions,,,644.38481,,
774,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,2011,2011,USD,US Dollar,9,Billions,,,686.64687,,
775,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,2012,2012,USD,US Dollar,9,Billions,,,714.295,,
776,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,2013,2013,USD,US Dollar,9,Billions,,,750.97221,,
777,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,2014,2014,USD,US Dollar,9,Billions,,,782.09253,,
778,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,2015,2015,USD,US Dollar,9,Billions,,,807.29659,,
779,NES,Total,5000,5000 Taxes on goods and services,TAXNAT,Tax revenue in national currency,USA,United States,2016,2016,USD,US Dollar,9,Billions,,,821.4907,,
780,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,1965,1965,PC,Percentage,0,Units,,,5.349,,
781,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,1966,1966,PC,Percentage,0,Units,,,5.029,,
782,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,1967,1967,PC,Percentage,0,Units,,,4.975,,
783,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,1968,1968,PC,Percentage,0,Units,,,5.018,,
784,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,1969,1969,PC,Percentage,0,Units,,,5.122999999999999,,
785,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,1970,1970,PC,Percentage,0,Units,,,5.132000000000001,,
786,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,1971,1971,PC,Percentage,0,Units,,,5.124,,
787,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,1972,1972,PC,Percentage,0,Units,,,5.011,,
788,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,1973,1973,PC,Percentage,0,Units,,,4.912,,
789,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,1974,1974,PC,Percentage,0,Units,,,4.9110000000000005,,
790,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,1975,1975,PC,Percentage,0,Units,,,4.8069999999999995,,
791,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,1976,1976,PC,Percentage,0,Units,,,4.758,,
792,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,1977,1977,PC,Percentage,0,Units,,,4.593999999999999,,
793,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,1978,1978,PC,Percentage,0,Units,,,4.5089999999999995,,
794,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,1979,1979,PC,Percentage,0,Units,,,4.388,,
795,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,1980,1980,PC,Percentage,0,Units,,,4.501,,
796,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,1981,1981,PC,Percentage,0,Units,,,4.838,,
797,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,1982,1982,PC,Percentage,0,Units,,,4.817,,
798,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,1983,1983,PC,Percentage,0,Units,,,4.593999999999999,,
799,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,1984,1984,PC,Percentage,0,Units,,,4.648,,
800,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,1985,1985,PC,Percentage,0,Units,,,4.631,,
801,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,1986,1986,PC,Percentage,0,Units,,,4.556,,
802,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,1987,1987,PC,Percentage,0,Units,,,4.5089999999999995,,
803,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,1988,1988,PC,Percentage,0,Units,,,4.525,,
804,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,1989,1989,PC,Percentage,0,Units,,,4.367,,
805,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,1990,1990,PC,Percentage,0,Units,,,4.573,,
806,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,1991,1991,PC,Percentage,0,Units,,,4.72,,
807,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,1992,1992,PC,Percentage,0,Units,,,4.74,,
808,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,1993,1993,PC,Percentage,0,Units,,,4.755,,
809,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,1994,1994,PC,Percentage,0,Units,,,4.8919999999999995,,
810,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,1995,1995,PC,Percentage,0,Units,,,4.796,,
811,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,1996,1996,PC,Percentage,0,Units,,,4.694,,
812,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,1997,1997,PC,Percentage,0,Units,,,4.656000000000001,,
813,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,1998,1998,PC,Percentage,0,Units,,,4.641,,
814,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,1999,1999,PC,Percentage,0,Units,,,4.602,,
815,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,2000,2000,PC,Percentage,0,Units,,,4.553999999999999,,
816,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,2001,2001,PC,Percentage,0,Units,,,4.465,,
817,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,2002,2002,PC,Percentage,0,Units,,,4.452,,
818,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,2003,2003,PC,Percentage,0,Units,,,4.495,,
819,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,2004,2004,PC,Percentage,0,Units,,,4.526,,
820,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,2005,2005,PC,Percentage,0,Units,,,4.593999999999999,,
821,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,2006,2006,PC,Percentage,0,Units,,,4.59,,
822,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,2007,2007,PC,Percentage,0,Units,,,4.4910000000000005,,
823,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,2008,2008,PC,Percentage,0,Units,,,4.396,,
824,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,2009,2009,PC,Percentage,0,Units,,,4.239,,
825,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,2010,2010,PC,Percentage,0,Units,,,4.306,,
826,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,2011,2011,PC,Percentage,0,Units,,,4.425,,
827,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,2012,2012,PC,Percentage,0,Units,,,4.421,,
828,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,2013,2013,PC,Percentage,0,Units,,,4.499,,
829,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,2014,2014,PC,Percentage,0,Units,,,4.488,,
830,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,2015,2015,PC,Percentage,0,Units,,,4.455,,
831,NES,Total,5000,5000 Taxes on goods and services,TAXGDP,Tax revenue as % of GDP,USA,United States,2016,2016,PC,Percentage,0,Units,,,4.4110000000000005,,
832,NES,Total,5100,"5100 Taxes on production, sale, transfer, etc",TAXNAT,Tax revenue in national currency,USA,United States,1965,1965,USD,US Dollar,9,Billions,,,33.3,,
833,NES,Total,5100,"5100 Taxes on production, sale, transfer, etc",TAXNAT,Tax revenue in national currency,USA,United States,1966,1966,USD,US Dollar,9,Billions,,,34.119,,
834,NES,Total,5100,"5100 Taxes on production, sale, transfer, etc",TAXNAT,Tax revenue in national currency,USA,United States,1967,1967,USD,US Dollar,9,Billions,,,36.37,,
835,NES,Total,5100,"5100 Taxes on production, sale, transfer, etc",TAXNAT,Tax revenue in national currency,USA,United States,1968,1968,USD,US Dollar,9,Billions,,,39.24,,
836,NES,Total,5100,"5100 Taxes on production, sale, transfer, etc",TAXNAT,Tax revenue in national currency,USA,United States,1969,1969,USD,US Dollar,9,Billions,,,44.268,,
837,NES,Total,5100,"5100 Taxes on production, sale, transfer, etc",TAXNAT,Tax revenue in national currency,USA,United States,1970,1970,USD,US Dollar,9,Billions,,,48.653999999999996,,
838,NES,Total,5100,"5100 Taxes on production, sale, transfer, etc",TAXNAT,Tax revenue in national currency,USA,United States,1971,1971,USD,US Dollar,9,Billions,,,52.678999999999995,,
839,NES,Total,5100,"5100 Taxes on production, sale, transfer, etc",TAXNAT,Tax revenue in national currency,USA,United States,1972,1972,USD,US Dollar,9,Billions,,,56.461999999999996,,
840,NES,Total,5100,"5100 Taxes on production, sale, transfer, etc",TAXNAT,Tax revenue in national currency,USA,United States,1973,1973,USD,US Dollar,9,Billions,,,61.757,,
841,NES,Total,5100,"5100 Taxes on production, sale, transfer, etc",TAXNAT,Tax revenue in national currency,USA,United States,1974,1974,USD,US Dollar,9,Billions,,,66.544,,
842,NES,Total,5100,"5100 Taxes on production, sale, transfer, etc",TAXNAT,Tax revenue in national currency,USA,United States,1975,1975,USD,US Dollar,9,Billions,,,70.92,,
843,NES,Total,5100,"5100 Taxes on production, sale, transfer, etc",TAXNAT,Tax revenue in national currency,USA,United States,1976,1976,USD,US Dollar,9,Billions,,,77.998,,
844,NES,Total,5100,"5100 Taxes on production, sale, transfer, etc",TAXNAT,Tax revenue in national currency,USA,United States,1977,1977,USD,US Dollar,9,Billions,,,83.572,,
845,NES,Total,5100,"5100 Taxes on production, sale, transfer, etc",TAXNAT,Tax revenue in national currency,USA,United States,1978,1978,USD,US Dollar,9,Billions,,,92.757,,
846,NES,Total,5100,"5100 Taxes on production, sale, transfer, etc",TAXNAT,Tax revenue in national currency,USA,United States,1979,1979,USD,US Dollar,9,Billions,,,100.713,,
847,NES,Total,5100,"5100 Taxes on production, sale, transfer, etc",TAXNAT,Tax revenue in national currency,USA,United States,1980,1980,USD,US Dollar,9,Billions,,,111.81,,
